Adress,Område,Region,Datum,Slutpris,Begärt pris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Elevator,Byggår,Avgift/månad,Driftskostnad
Falugatan 22,Vasastan,Stockholms kommun,2022-05-31,4250000,3800000,Lägenhet,Bostadsrätt,2 ,37 ,False,2 av 3,False,1924,2454,7200
"Dalagatan 86H, 2tr",Vasastan,Stockholms kommun,2022-05-30,4075000,3795000,Lägenhet,Bostadsrätt,2 ,37 ,False,2,True,1919,2204,8400
"Hälsingegatan 10A, 3tr",Vasastan - Odenplan,Stockholms kommun,2022-05-29,4675000,4695000,Lägenhet,Bostadsrätt,2 ,43 ,,3,True,1906,2180,
Upplandsgatan 39,Vasastan,Stockholms kommun,2022-05-29,5400000,4995000,Lägenhet,Bostadsrätt,2 ,40 ,True,3 av 6,True,1882,2007,5460
"Hagagatan 46A, 3 tr gårdshus",Vasastan,Stockholms kommun,2022-05-28,6400000,6150000,Lägenhet,Bostadsrätt,2 ,57 ,True,3 av 4,True,1910,2632,7000
Tulegatan 42,Vasastan,Stockholms kommun,2022-05-27,5550000,4995000,Lägenhet,Bostadsrätt,2 ,57 ,,3,True,1973,2652,
Idungatan 8,Vasastan,Stockholms kommun,2022-05-26,10000000,10000000,Lägenhet,Bostadsrätt,2 ,62 ,True,4 av 4,True,,2485,
Rörstrandsgatan 15,Vasastan,Stockholms kommun,2022-05-26,5450000,4995000,Lägenhet,Bostadsrätt,2 ,40 ,True,2,True,1928,2159,5900
"Sigtunagatan 6A, 3tr",Vasastan,Stockholms kommun,2022-05-25,7210000,5750000,Lägenhet,Bostadsrätt,2 ,61 ,True,3 av 4,False,1899,3155,5760
"Vanadisvägen 31B, 1tr",Vasastan,Stockholms kommun,2022-05-25,5875000,4995000,Lägenhet,Bostadsrätt,2 ,53 ,True,1 av 5,True,1912,2414,5256
Surbrunnsgatan 43B,Vasastan,Stockholms kommun,2022-05-25,6200000,5760000,Lägenhet,Bostadsrätt,2 ,48 ,True,1 av 4,False,1909,2614,5800
Kungstensgatan 53A,Vasastan,Stockholms kommun,2022-05-25,3700000,3400000,Lägenhet,Bostadsrätt,2 ,30 ,,,,1884,2005,4200
Dalagatan 78C,Vasastan,Stockholms kommun,2022-05-25,7100000,6750000,Lägenhet,Bostadsrätt,2 ,52 ,True,3 av 4,False,,2089,6200
"Torsgatan 58, 1,5 tr.",Vasastan - S:t Eriksplan,Stockholms kommun,2022-05-24,4200000,3995000,Lägenhet,Andel i bostadsförening,2 ,41 ,,1,True,1921,2991,
Tegnérgatan 55D - Två terrasser,Vasastaden,Stockholms kommun,2022-05-24,7150000,6500000,Lägenhet,Bostadsrätt,2 ,41 ,True,5 av 5,True,1928,2769,5200
Holländargatan 40,Vasastan,Stockholms kommun,2022-05-24,7850000,6950000,Lägenhet,Bostadsrätt,2 ,65 ,True,2 av 3,True,1983,2762,7900
Rörstrandsgatan 2A,Vasastan,Stockholms kommun,2022-05-23,7000000,6250000,Lägenhet,Bostadsrätt,2 ,50 ,True,2,False,1912,550,10800
Kungstensgatan 44,Vasasatan - Odenplan,Stockholms kommun,2022-05-21,4900000,4690000,Lägenhet,Bostadsrätt,2 ,47 ,True,,,,1201,4600
"Hagagatan 18A, Gårdshus",Vasastan,Stockholms kommun,2022-05-21,4000000,3800000,Lägenhet,Andel i bostadsförening,2 ,38 ,,0 av 4,False,1906,1640,4200
Rådmansgatan 80a,Vasastan - Tegnérlunden,Stockholms kommun,2022-05-20,2850000,3000000,Lägenhet,Bostadsrätt,2 ,24 ,False,,,1885,1237,
"Odengatan 37, 4tr",Vasastan,Stockholms kommun,2022-05-20,5050000,4295000,Lägenhet,Bostadsrätt,2 ,36 ,True,4 av 4,False,1899,606,10344
"Tulegatan 32B, 3 tr",Stockholm,Stockholms kommun,2022-05-20,7300000,7000000,Lägenhet,Andel i bostadsförening,2 ,68 ,True,3,True,1903,2677,
Teknologgatan 9B,Vasastan,Stockholms kommun,2022-05-20,5900000,5150000,Lägenhet,Bostadsrätt,2 ,48 ,False,,,1881,2318,
Robert Almströmsgatan 12,Vasastan/Birkastan,Stockholms kommun,2022-05-20,5050000,4750000,Lägenhet,Bostadsrätt,2 ,41 ,False,0,True,1927,1982,4000
"Sveavägen 117B, över gård",Vasastan,Stockholms kommun,2022-05-19,5750000,5400000,Lägenhet,Bostadsrätt,2 ,60 ,False,0,True,1928,2121,
"Frejgatan 22, 1tr",Vasastan,Stockholms kommun,2022-05-19,5900000,6000000,Lägenhet,Bostadsrätt,2 ,52 ,True,1 av 4,True,1925,2136,8160
"Ninni Kronbergs Gata 16, 4tr - Accepterat pris",Vasastan - Hagastaden,Stockholms kommun,2022-05-19,4595000,4595000,Lägenhet,Bostadsrätt,2 ,41 ,True,4 av 7,True,2022,2481,
Hälsingehöjden 3,Vasastan,Stockholms kommun,2022-05-18,7600000,6995000,Lägenhet,Bostadsrätt,2 ,63 ,True,2,True,1926,3185,
Birkagatan 16C,Vasastan - Birkastan,Stockholms kommun,2022-05-18,4000000,3995000,Lägenhet,Bostadsrätt,2 ,46 ,True,2 av 4,True,,2264,6000
"Dalagatan 45, 5tr",Vasastan,Stockholms kommun,2022-05-18,6650000,6495000,Lägenhet,Bostadsrätt,2 ,65 ,,5 av 5,True,1913,3143,5160
Rådmansgatan 77,Odenplan,Stockholms kommun,2022-05-18,5800000,4995000,Lägenhet,Andel i bostadsförening,2 ,44 ,False,1 av 4,True,1876,1799,5400
Birkagatan 21B,Birkastan,Stockholms kommun,2022-05-18,8900000,7695000,Lägenhet,Bostadsrätt,2 ,72 ,True,1,True,1905,1957,
"Sankt Eriksgatan 84, 1tr",Vasastan- Sankt Eriksplan,Stockholms kommun,2022-05-18,4550000,3795000,Lägenhet,Bostadsrätt,2 ,37 ,False,1 av 5,True,1928,1284,5880
"Vanadisplan 6, 4tr",Vasastan - Röda Bergen,Stockholms kommun,2022-05-18,4200000,3695000,Lägenhet,Andel i bostadsförening,2 ,36 ,False,4 av 5,True,1926,1415,3600
Västmannagatan 71B - Accepterat pris!,Vasastan,Stockholms kommun,2022-05-18,6950000,7095000,Lägenhet,Bostadsrätt,2 ,63 ,True,2 av 5,True,1907,2211,5260
Roslagsgatan 23,Vasastan,Stockholms kommun,2022-05-18,7050000,5995000,Lägenhet,Bostadsrätt,2 ,57 ,True,4,True,1903,2410,8400
Rådmansgatan 80 B,Vasastan,Stockholms kommun,2022-05-18,4920000,4380000,Lägenhet,Bostadsrätt,2 ,38 ,True,1 av 4,True,1885,2016,
"Torsgatan 50, 1,5tr",Vasastan - S:t Eriksplan,Stockholms kommun,2022-05-17,5925000,6285000,Lägenhet,Bostadsrätt,2 ,60 ,,1,True,1903,1832,
"Emmy Rappes Gata 3, vån 10",Vasastan - Hagastaden,Stockholms kommun,2022-05-17,4450000,4495000,Lägenhet,Bostadsrätt,2 ,"40,4 ",,10 av 12,True,2021,2381,6900
Nina einhorns gata 4,Vasastaden,Stockholms kommun,2022-05-17,5100000,5100000,Lägenhet,Bostadsrätt,2 ,47 ,True,,,2018,2917,
"Hagagatan 20, 2 tr",Vasastan,Stockholms kommun,2022-05-17,7000000,6200000,Lägenhet,Bostadsrätt,2 ,55 ,True,2 av 4,False,1906,2037,
Surbrunnsgatan 57,Vasastan,Stockholms kommun,2022-05-17,4700000,4700000,Lägenhet,Bostadsrätt,2 ,48 ,,4 av 10,True,1974,2212,3600
Norrbackagatan 30,Vasastan,Stockholms kommun,2022-05-17,5350000,5250000,Lägenhet,Bostadsrätt,2 ,50 ,False,0,False,1925,1593,11300
"Torsplan 8, vån 22",Hagastaden,Stockholms kommun,2022-05-14,9250000,9250000,Lägenhet,Bostadsrätt,2 ,62 ,True,22 av 35,True,2019,3807,
"Sigtunagatan 1, 3 tr",Vasastan,Stockholms kommun,2022-05-13,5700000,5490000,Lägenhet,Bostadsrätt,2 ,49 ,False,3,True,1898,987,6000
"Tomtebogatan 49, 4 tr",Vasastan - Birkastan,Stockholms kommun,2022-05-13,7100000,6495000,Lägenhet,Bostadsrätt,2 ,58 ,True,4 av 5,True,1907,3760,7800
"Frejgatan 81, Uteplats 12kvm",Vasastan - Odenplan,Stockholms kommun,2022-05-13,4200000,3850000,Lägenhet,Bostadsrätt,2 ,35 ,False,,,1885,1630,5808
"Dalagatan 38A, i gårdshus",Vasastan,Stockholms kommun,2022-05-13,4300000,3995000,Lägenhet,Andel i bostadsförening,2 ,40 ,False,0,True,1885,2041,
Roslagsgatan 54,Vasastan,Stockholms kommun,2022-05-13,5100000,4995000,Lägenhet,Bostadsrätt,2 ,50 ,False,1,True,1905,2114,
"Västmannagatan 35, Vindslägenhet",Vasastan,Stockholms kommun,2022-05-13,9100000,7995000,Lägenhet,Bostadsrätt,2 ,"63,5 ",True,5 av 5,True,1880,2728,4000
"Birger Jarlsgatan 95, 2tr mot gård",Vasastan - Östermalm,Stockholms kommun,2022-05-12,6000000,5495000,Lägenhet,Bostadsrätt,2 ,55 ,True,2,True,1916,2198,
Roslagsgatan 27,Vasastan,Stockholms kommun,2022-05-12,4200000,3995000,Lägenhet,Bostadsrätt,2 ,42 ,False,5,True,1936,1806,
"Gävlegatan 36B, 6 tr",Hagastaden Vasastan,Stockholms kommun,2022-05-12,4600000,4600000,Lägenhet,Bostadsrätt,2 ,32 ,True,6 av 16,True,2020,1911,
"Gävlegatan 36B, 8 tr",Hagastaden Vasastan,Stockholms kommun,2022-05-11,4700000,3795000,Lägenhet,Bostadsrätt,2 ,"33,3 ",True,8 av 16,True,2021,1982,
"Sveavägen 99, vån 4 av 5",Vasastan,Stockholms kommun,2022-05-11,4800000,4495000,Lägenhet,Bostadsrätt,2 ,"44,5 ",False,4 av 5,True,1926,2106,4000
"Sveavägen 134, gårdsläge.",Vasastan,Stockholms kommun,2022-05-11,3775000,3450000,Lägenhet,Bostadsrätt,2 ,39 ,,0,False,1937,2237,8100
Hälsingegatan 12,Vasastan,Stockholms kommun,2022-05-10,5850000,4995000,Lägenhet,Bostadsrätt,2 ,48 ,,,,1912,2304,
"Birger Jarlsgatan 109C, 4tr",Vasastan,Stockholms kommun,2022-05-09,6525000,5995000,Lägenhet,Bostadsrätt,2 ,56 ,True,4 av 4,False,1903,2559,9000
"Luntmakargatan 91, 1tr",Vasastan,Stockholms kommun,2022-05-09,5350000,4495000,Lägenhet,Bostadsrätt,2 ,51 ,True,1 av 5,True,1985,2291,6360
Sigtunagatan 19,Vasastan,Stockholms kommun,2022-05-07,7850000,,Lägenhet,Bostadsrätt,2 ,56 ,True,4 av 5,True,1900,2360,7943
"Tomtebogatan 40, 5 tr",Vasastan / Birkastan,Stockholms kommun,2022-05-06,7250000,6495000,Lägenhet,Bostadsrätt,2 ,60 ,True,5 av 5,True,1907,2588,8000
Teknologgatan 9C,Vasastan,Stockholms kommun,2022-05-06,4250000,3695000,Lägenhet,Bostadsrätt,2 ,"37,5 ",,,,1881,1646,4800
"Kammakargatan 33, 1,5 tr",Vasastan,Stockholms kommun,2022-05-05,6460000,5995000,Lägenhet,Bostadsrätt,2 ,55 ,,1,False,1907,2827,5760
"Völundsgatan 3, 3tr",Vasastan,Stockholms kommun,2022-05-05,5210000,4595000,Lägenhet,Bostadsrätt,2 ,42 ,True,3 av 5,True,1929,2841,4800
Roslagsgatan 54A,Vasastan,Stockholms kommun,2022-05-05,6450000,6450000,Lägenhet,Bostadsrätt,2 ,51 ,True,1 av 4,True,,3000,7800
Völundsgatan 10,Vasastan - Atlas,Stockholms kommun,2022-05-04,3825000,3395000,Lägenhet,Bostadsrätt,2 ,31 ,,,,1928,1984,
"Robert Almströmsgatan 9a, 4tr",Vasastan - Birkastan,Stockholms kommun,2022-05-04,6775000,6395000,Lägenhet,Bostadsrätt,2 ,56 ,,4,True,1928,2421,
Karlbergsvägen 80A,Vasastan,Stockholms kommun,2022-05-04,4400000,4400000,Lägenhet,Bostadsrätt,2 ,32 ,False,1,True,1912,1530,3000
"Hagagatan 54A, 2 tr",Vasastan,Stockholms kommun,2022-05-04,4300000,3675000,Lägenhet,Bostadsrätt,2 ,35 ,True,2 av 4,False,1912,2040,
"Hälsingegatan 15, 1tr",Vasastan,Stockholms kommun,2022-05-04,6720000,5950000,Lägenhet,Bostadsrätt,2 ,56 ,True,1 av 5,True,1893,2408,12500
"Birkagatan 4, 3 tr",Vasastan Birkastan,Stockholms kommun,2022-05-04,6235000,5250000,Lägenhet,Bostadsrätt,2 ,47 ,True,3 av 5,True,1927,2326,
Sveavägen 126,Vasastaden,Stockholms kommun,2022-05-04,3950000,3750000,Lägenhet,Bostadsrätt,2 ,39 ,True,4,True,1936,1915,
"Robert Almströmsgatan 12, 2tr",Vasastan - Birkastan,Stockholms kommun,2022-05-04,5400000,4890000,Lägenhet,Bostadsrätt,2 ,40 ,True,2 av 5,True,1927,1944,9288
Sankt Eriksgatan 101,Vasastan - S:t Eriksplan,Stockholms kommun,2022-05-03,5800000,4995000,Lägenhet,Bostadsrätt,2 ,48 ,,4,True,1926,2096,
"Upplandsgatan 74, 1tr.",Vasastan - Odenplan,Stockholms kommun,2022-05-03,7850000,7495000,Lägenhet,Bostadsrätt,2 ,"69,4 ",,1 av 5,True,1905,2904,
"Tomtebogatan 15A, 1 tr",Vasastan Birkastan,Stockholms kommun,2022-05-03,7900000,6995000,Lägenhet,Bostadsrätt,2 ,62 ,True,1 av 4,True,1907,2454,
"Roslagsgatan 27, Högst upp i huset!",Vasastan - Sibirien,Stockholms kommun,2022-05-02,5800000,5195000,Lägenhet,Bostadsrätt,2 ,48 ,True,5 av 5,True,1936,2436,
"Eastmansvägen 8B, 1 tr",Vasastan,Stockholms kommun,2022-05-02,7000000,6195000,Lägenhet,Bostadsrätt,2 ,55 ,True,2,True,1949,3300,6700
Vanadisvägen 28,Vasastan,Stockholms kommun,2022-05-02,6300000,6495000,Lägenhet,Bostadsrätt,2 ,61 ,,2 av 5,False,1914,2510,6600
Västmannagatan 18,Vasastan - City/Norrmalm,Stockholms kommun,2022-05-01,5200000,5300000,Lägenhet,Bostadsrätt,2 ,45 ,,1 av 5,True,1888,2710,
"Robert Almströmsgatan 12, BV",Vasastan,Stockholms kommun,2022-05-01,4900000,4400000,Lägenhet,Bostadsrätt,2 ,40 ,,0,True,1927,1905,6500
Gävlegatan 26,Hagastaden,Stockholms kommun,2022-04-29,5450000,,Lägenhet,Bostadsrätt,2 ,44 ,True,5,True,2017,2200,
"Torsgatan 69, 3tr",Vasastan,Stockholms kommun,2022-04-29,4400000,3950000,Lägenhet,Bostadsrätt,2 ,38 ,,3,True,1925,1790,
"Birkagatan 29, 3tr",Vasastan - Birkastan,Stockholms kommun,2022-04-28,8050000,,Lägenhet,Bostadsrätt,2 ,61 ,True,3,True,1906,2972,4700
"Norrtullsgatan 63, 4 tr",Vasastan,Stockholms kommun,2022-04-28,5500000,5295000,Lägenhet,Bostadsrätt,2 ,56 ,True,4 av 6,True,1947,2800,6300
Luntmakargatan 86A,Vasastan,Stockholms kommun,2022-04-28,6000000,5495000,Lägenhet,Bostadsrätt,2 ,63 ,,4 av 5,True,1988,4059,
"Norrbackagatan 11, 1,5 tr",Vasastan,Stockholms kommun,2022-04-28,5620000,4850000,Lägenhet,Bostadsrätt,2 ,45 ,,1,True,1904,2283,9900
"Hagagatan 50A, 3 tr Gårdshus",Vasastan,Stockholms kommun,2022-04-27,3875000,3495000,Lägenhet,Bostadsrätt,2 ,30 ,True,3 av 5,False,1912,1755,
"Sonja Kovalevskys Gata 3, vån 9",Hagastaden,Stockholms kommun,2022-04-27,4550000,4550000,Lägenhet,Bostadsrätt,2 ,35 ,True,9,True,2017,1750,
"Vanadisvägen 25, 1,5 tr",Vasastan,Stockholms kommun,2022-04-27,4000000,3450000,Lägenhet,Bostadsrätt,2 ,32 ,False,1,True,1904,1919,4200
"Gävlegatan 9, 2tr",Vasastaden,Stockholms kommun,2022-04-27,6600000,5995000,Lägenhet,Bostadsrätt,2 ,68 ,,2 av 5,False,1925,2827,6600
"Sigtunagatan 6A, 2tr ög",Vasastaden,Stockholms kommun,2022-04-26,7100000,6395000,Lägenhet,Bostadsrätt,2 ,48 ,True,2,False,,2418,
"Norrtullsgatan 38, 2tr",Vasastan,Stockholms kommun,2022-04-26,4400000,3995000,Lägenhet,Bostadsrätt,2 ,45 ,True,2 av 6,True,1939,2472,5520
Norrbackagatan 27A,Vasastan,Stockholms kommun,2022-04-26,6150000,5950000,Lägenhet,Bostadsrätt,2 ,66 ,False,,,1912,2744,11400
Norrbackagatan 60,Vasastan,Stockholms kommun,2022-04-26,5700000,4995000,Lägenhet,Bostadsrätt,2 ,45 ,True,4 av 5,True,1930,2533,4860
Sonja Kovalevskys Gata 6,Vasastan,Stockholms kommun,2022-04-26,5550000,5295000,Lägenhet,Bostadsrätt,2 ,47 ,True,4 av 6,True,2018,2320,
Karlbergsvägen 18,Vasastan,Stockholms kommun,2022-04-26,4200000,3495000,Lägenhet,Bostadsrätt,2 ,31 ,,,,1902,884,
Birger Jarlsgatan 103B,Vasastaden,Stockholms kommun,2022-04-25,5855000,5700000,Lägenhet,Andelsboende,2 ,52 ,False,4,True,1895,2639,
"Luntmakargatan 70, 2 tr",Norrmalm/Vasastan,Stockholms kommun,2022-04-24,6400000,5795000,Lägenhet,Bostadsrätt,2 ,51 ,True,2 av 3,False,1905,1653,14000
"Sigtunagatan 14A, 1tr",Vasastan - Vasaparken,Stockholms kommun,2022-04-24,5500000,4695000,Lägenhet,Bostadsrätt,2 ,39 ,True,1 av 4,False,1902,1479,5160
Birkagatan 21A,Vasastan,Stockholms kommun,2022-04-24,7750000,7450000,Lägenhet,Bostadsrätt,2 ,66 ,True,4 av 4,False,1905,2199,5200
"Torsplan 10, vån 13",Vasastan/Hagastaden,Stockholms kommun,2022-04-23,7000000,6150000,Lägenhet,Bostadsrätt,2 ,51 ,True,13,True,2020,3354,
"Sveavägen 136, BV",Vasastan,Stockholms kommun,2022-04-23,4500000,4800000,Lägenhet,Bostadsrätt,2 ,44 ,False,,,1936,1467,
"Emmy Rappes gata 3, vån 7",Vasastan - Hagastaden,Stockholms kommun,2022-04-22,7000000,6995000,Lägenhet,Bostadsrätt,2 ,66 ,,7,True,,3846,7860
Tomtebogatan 31A,Vasastan - Birkastan,Stockholms kommun,2022-04-21,4200000,3495000,Lägenhet,Andel i bostadsförening,2 ,34 ,False,,,1920,1005,4176
"Robert Almströmsgatan 5, 5 tr",Vasastan - Birkastan,Stockholms kommun,2022-04-20,5120000,4495000,Lägenhet,Bostadsrätt,2 ,38 ,True,5 av 6,True,1928,1998,165
"Hälsingegatan 35, 3tr",Vasastan,Stockholms kommun,2022-04-20,5300000,4395000,Lägenhet,Bostadsrätt,2 ,39 ,True,3 av 5,False,1924,2378,5781
Upplandsgatan 78,Vasastan,Stockholms kommun,2022-04-20,6800000,5750000,Lägenhet,Bostadsrätt,2 ,48 ,,0,True,1906,2188,7200
"Rörstrandsgatan 25, 3 tr",Birkastan,Stockholms kommun,2022-04-19,7950000,6995000,Lägenhet,Bostadsrätt,2 ,67 ,False,3 av 6,True,1925,2356,5880
"Sonja Kovalevskys Gata 3, vån 3",Vasastan/Hagastaden,Stockholms kommun,2022-04-19,5780000,5150000,Lägenhet,Bostadsrätt,2 ,49 ,True,3,True,2017,2450,
Västmannagatan 83A,Vasastan,Stockholms kommun,2022-04-18,5050000,4995000,Lägenhet,Bostadsrätt,2 ,48 ,,1 av 5,True,1885,1917,
"Upplandsgatan 85A, 4tr",Vasastan,Stockholms kommun,2022-04-15,8500000,6950000,Lägenhet,Bostadsrätt,2 ,63 ,True,4 av 5,True,1902,3074,10136
"Tomtebogatan 16, 1,5 tr",Vasastan Birkastan,Stockholms kommun,2022-04-13,5150000,4195000,Lägenhet,Bostadsrätt,2 ,39 ,False,1,True,1904,1297,
"Roslagsgatan 40C, 1 tr ög.",Vasastaden,Stockholms kommun,2022-04-13,6800000,6950000,Lägenhet,Bostadsrätt,2 ,58 ,True,1,False,1895,2203,
"Upplandsgatan 54D, 3tr.",Vasastan - Odenplan,Stockholms kommun,2022-04-12,7400000,7495000,Lägenhet,Bostadsrätt,2 ,68 ,,3 av 4,False,1905,3356,
Robert Almströmsgatan 6,Vasastan - Birkastan,Stockholms kommun,2022-04-12,8200000,6995000,Lägenhet,Bostadsrätt,2 ,63 ,True,2,True,1927,3629,9603
"Sankt Eriksgatan 71 A, 2 tr",Vasastan,Stockholms kommun,2022-04-12,6500000,5750000,Lägenhet,Bostadsrätt,2 ,54 ,True,2 av 6,True,1930,2462,5460
"Gästrikegatan 4A, 2 tr",Vasastan,Stockholms kommun,2022-04-12,5250000,4495000,Lägenhet,Bostadsrätt,2 ,36 ,True,2 av 5,True,1897,1998,5520
Karlbergsvägen 12,Vasastan,Stockholms kommun,2022-04-12,13950000,13950000,Lägenhet,Bostadsrätt,2 ,76 ,True,5 av 5,True,1883,0,
"Tomtebogatan 26, 4tr",Vasastan - Birkastan,Stockholms kommun,2022-04-11,7100000,5795000,Lägenhet,Andel i bostadsförening,2 ,"54,3 ",,4 av 4,False,1907,2742,15291
Torsgatan 72,Vasastan,Stockholms kommun,2022-04-11,7000000,6290000,Lägenhet,Bostadsrätt,2 ,68 ,False,,,1929,2962,
"Rörstrandsgatan 12, 6 tr",Vasastaden,Stockholms kommun,2022-04-11,10500000,8450000,Lägenhet,Bostadsrätt,2 ,61 ,True,6 av 6,True,1914,2352,
"Rådmansgatan 77, 3tr",City,Stockholms kommun,2022-04-11,6000000,4495000,Lägenhet,Andel i bostadsförening,2 ,39 ,True,3 av 4,True,1876,1513,11688
Upplandsgatan 71,Vasastan,Stockholms kommun,2022-04-11,7300000,6495000,Lägenhet,Bostadsrätt,2 ,57 ,False,4,True,1887,1927,
Ingemarsgatan 4,Vasastaden,Stockholms kommun,2022-04-11,6550000,5795000,Lägenhet,Bostadsrätt,2 ,63 ,True,4 av 7,True,1969,2784,2500
"Tulegatan 32B, Gårdsläge",Vasastan Sibirien,Stockholms kommun,2022-04-09,6150000,4995000,Lägenhet,Andelsboende,2 ,53 ,True,1,True,1903,2087,7260
"Torsplan 8, 13 tr",Hagastaden/Vasastan,Stockholms kommun,2022-04-08,9000000,9000000,Lägenhet,Bostadsrätt,2 ,58 ,True,13 av 36,True,2018,3621,5000
"Tulegatan 43, 5 tr",Vasastan,Stockholms kommun,2022-04-08,5400000,5499500,Lägenhet,Bostadsrätt,2 ,60 ,True,5 av 8,True,1963,2395,6000
"Rödabergsgatan 5, 3 & 4tr",Vasastaden,Stockholms kommun,2022-04-08,6650000,6550000,Lägenhet,Bostadsrätt,2 ,76 ,False,4 av 4,False,1925,3594,7020
"Upplandsgatan 53, 3 tr",Vasastan,Stockholms kommun,2022-04-08,8200000,6995000,Lägenhet,Bostadsrätt,2 ,60 ,True,3 av 5,True,1898,1886,5460
Bråvallagatan 9B,Birkastan,Stockholms kommun,2022-04-08,8400000,7350000,Lägenhet,Bostadsrätt,2 ,63 ,True,5 av 6,True,1927,2943,6168
Rörstrandsgatan 33B,Vasastan - Birkastan,Stockholms kommun,2022-04-08,6450000,5750000,Lägenhet,Bostadsrätt,2 ,61 ,False,0,True,1928,1700,
Roslagsgatan 54A,Vasastan,Stockholms kommun,2022-04-08,6700000,5495000,Lägenhet,Bostadsrätt,2 ,52 ,True,3 av 4,True,,2850,4600
"Norrtullsgatan 13, 2tr Stor egen Balkong",Vasastan - Odenplan,Stockholms kommun,2022-04-07,5350000,4695000,Lägenhet,Bostadsrätt,2 ,"43,5 ",True,2 av 7,True,,1296,6600
Sonja Kovalevskys Gata 11,Vasastan/Hagastaden,Stockholms kommun,2022-04-07,5350000,4995000,Lägenhet,Bostadsrätt,2 ,46 ,True,3,True,2017,2300,
Tre Liljor 2A,Vasastan,Stockholms kommun,2022-04-07,4375000,4500000,Lägenhet,Bostadsrätt,2 ,46 ,,0,True,1924,2304,
"Dalagatan 86 C, 2 TR",Vasastan,Stockholms kommun,2022-04-07,3900000,3495000,Lägenhet,Bostadsrätt,2 ,33 ,False,1 av 5,True,1919,1977,4000
"Västeråsgatan 5, vån 2",Vasastan,Stockholms kommun,2022-04-07,6350000,5395000,Lägenhet,Bostadsrätt,2 ,49 ,True,2 av 5,True,1924,2391,3659
Torsgatan 71,Vasastan,Stockholms kommun,2022-04-07,3750000,2995000,Lägenhet,Bostadsrätt,2 ,50 ,False,,,1925,2662,6936
Vanadisplan 6,Vasastan,Stockholms kommun,2022-04-07,5575000,5350000,Lägenhet,Andel i bostadsförening,2 ,49 ,False,3 av 5,True,1929,1641,5400
"Torbjörn Klockares Gata 11, 2 tr",Vasastan,Stockholms kommun,2022-04-07,3800000,3495000,Lägenhet,Bostadsrätt,2 ,32 ,,2,True,1926,1704,3600
"Vikingagatan 12, 2tr",Vasastan - Birkastan,Stockholms kommun,2022-04-06,7650000,6695000,Lägenhet,Bostadsrätt,2 ,56 ,True,2 av 4,False,,1501,5160
Upplandsgatan 39,Vasastan,Stockholms kommun,2022-04-06,5350000,4295000,Lägenhet,Bostadsrätt,2 ,40 ,False,1 av 5,True,1882,1818,8200
Hagagatan 1,Vasastan,Stockholms kommun,2022-04-06,5700000,5775000,Lägenhet,Bostadsrätt,2 ,63 ,,6 av 8,False,1974,2898,8400
Kungstensgatan 55,Vasastan,Stockholms kommun,2022-04-06,8375000,7150000,Lägenhet,Bostadsrätt,2 ,60 ,True,3,True,1886,2208,18300
Frejgatan 45,Vasastan,Stockholms kommun,2022-04-06,5420000,4500000,Lägenhet,Bostadsrätt,2 ,45 ,,0,False,1927,2326,8900
"Upplandsgatan 85B, 4tr",Vasastan,Stockholms kommun,2022-04-06,7000000,6000000,Lägenhet,Bostadsrätt,2 ,60 ,True,4,True,1902,3510,
Markvardsgatan 6,Vasastan,Stockholms kommun,2022-04-06,4400000,3950000,Lägenhet,Bostadsrätt,2 ,34 ,,,,1898,1506,4200
"Bråvallagatan 9A, 2tr",Vasastan - Birkastan,Stockholms kommun,2022-04-05,5400000,5400000,Lägenhet,Bostadsrätt,2 ,"42,5 ",,2,True,1927,2250,
"Tomtebogatan 27, 2tr",Vasastan - Birkastan,Stockholms kommun,2022-04-05,6100000,4850000,Lägenhet,Bostadsrätt,2 ,47 ,,2,False,1906,2279,
"Västmannagatan 97, 1,5 TR",Vasastan,Stockholms kommun,2022-04-05,5810000,5395000,Lägenhet,Bostadsrätt,2 ,52 ,False,1,True,1917,3120,7600
"Norrtullsgatan 25F, 4tr",Vasastan,Stockholms kommun,2022-04-05,8500000,6995000,Lägenhet,Bostadsrätt,2 ,64 ,True,4 av 5,True,,3009,5160
"Sveavägen 87, 3,5 tr",Vasastan,Stockholms kommun,2022-04-05,6225000,4895000,Lägenhet,Bostadsrätt,2 ,47 ,True,3 av 4,True,1926,2061,5520
Torsgatan 73,Vasastan,Stockholms kommun,2022-04-05,6700000,,Lägenhet,Bostadsrätt,2 ,63 ,False,2 av 4,False,1926,3643,5460
Observatoriegatan 14,Vasastan,Stockholms kommun,2022-04-05,5800000,4995000,Lägenhet,Bostadsrätt,2 ,52 ,False,,,1882,2316,
Roslagsgatan 25,Vasastan,Stockholms kommun,2022-04-05,4100000,2995000,Lägenhet,Bostadsrätt,2 ,31 ,,1,True,1902,2241,4200
"Sveavägen 138, 6 tr mot innergård",Vasastan - Sibirien,Stockholms kommun,2022-04-04,4740000,4295000,Lägenhet,Bostadsrätt,2 ,43 ,True,6 av 7,True,1936,1747,3200
Karlbergsvägen 9a,Vasastan,Stockholms kommun,2022-04-04,4300000,3695000,Lägenhet,Bostadsrätt,2 ,32 ,,0 av 3,False,1903,1365,5400
