Adress,Område,Region,Datum,Slutpris,Begärt pris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Elevator,Byggår,Avgift/månad,Driftskostnad 
"Åsögatan 92, 2 tr",Stockholm – Södermalm,Stockholms kommun,2021-11-05,4250000,3750000,Lägenhet,Bostadsrätt,2 ,42 ,True,2 av 5,True,1936,2315,6972
"Reimersholmsgatan 34, 3 tr",Södermalm,Stockholms kommun,2021-11-04,4400000,3750000,Lägenhet,Bostadsrätt,2 ,"43,5 ",True,3,False,1945,2558,7476
Katarina Västra Kyrkogata 6A,Södermalm,Stockholms kommun,2021-11-04,5200000,3695000,Lägenhet,Bostadsrätt,2 ,40 ,False,5 av 6,True,1914,1920,4000
"Bergsunds Strand 9, 3 tr",Södermalm,Stockholms kommun,2021-11-04,3900000,2995000,Lägenhet,Bostadsrätt,2 ,33 ,False,3,True,1940,1916,
"Folkungagatan 128, Gårdshuset",Katarina/Sofia,Stockholms kommun,2021-11-04,6330000,5150000,Lägenhet,Bostadsrätt,2 ,60 ,True,1,True,1928,2879,
"Slipgatan 14, 1 tr",Södermalm,Stockholms kommun,2021-11-04,3100000,2750000,Lägenhet,Bostadsrätt,2 ,35 ,False,1,True,1938,2367,7596
Folkskolegatan 20,Södermalm/Hornstull,Stockholms kommun,2021-11-04,3750000,2995000,Lägenhet,Bostadsrätt,2 ,40 ,,0,False,1928,3240,4800
"Högbergsgatan 74A, 2 tr Gårdshus",Södermalm,Stockholms kommun,2021-11-04,5600000,4895000,Lägenhet,Bostadsrätt,2 ,59 ,,2,False,1904,2474,15000
vickergatan 5,Katarina,Stockholms kommun,2021-11-03,4000000,,Lägenhet,Bostadsrätt,2 ,"40,5 ",,3,False,,2296,4250
"Kocksgatan 28 A, 1 tr ö.g",Katarina,Stockholms kommun,2021-11-03,6800000,,Lägenhet,Bostadsrätt,2 ,60 ,,1,False,1904,2227,
"Katarina Bangata 61, 6/6tr",Sofia,Stockholms kommun,2021-11-03,4550000,3895000,Lägenhet,Bostadsrätt,2 ,36 ,True,6 av 6,True,1933,2281,7206
"Borgmästargatan 4A, 3 tr",Södermalm - Sofia,Stockholms kommun,2021-11-03,4180000,3475000,Lägenhet,Bostadsrätt,2 ,39 ,True,3 av 5,True,1936,2386,7480
Ploggatan 16,Katarina/Sofia,Stockholms kommun,2021-11-03,5400000,5400000,Lägenhet,Bostadsrätt,2 ,46 ,False,,,1910,2222,
Katarina Bangata 25,Södermalm,Stockholms kommun,2021-11-03,9500000,7500000,Lägenhet,Bostadsrätt,2 ,77 ,True,6 av 6,True,1930,3631,6744
Ljusterögatan 3,Södermalm,Stockholms kommun,2021-11-03,4300000,4300000,Lägenhet,Bostadsrätt,2 ,46 ,False,1 av 5,True,1932,2736,4100
Anders Reimers väg 4,Reimersholme,Stockholms kommun,2021-11-02,4300000,,Lägenhet,Bostadsrätt,2 ,44 ,,1,False,1943,2850,9700
"Erstagatan 22, vån 5/5",Sofia,Stockholms kommun,2021-11-02,3880000,2895000,Lägenhet,Bostadsrätt,2 ,"36,4 ",,5 av 5,True,1939,2358,4500
"Brännkyrkagatan 90, 4 tr",Högalid,Stockholms kommun,2021-11-02,5500000,4750000,Lägenhet,Bostadsrätt,2 ,54 ,,4,True,1929,2999,5780
Götgatan 73A,Södermalm SoFo,Stockholms kommun,2021-11-02,5000000,3995000,Lägenhet,Bostadsrätt,2 ,45 ,False,2 av 5,True,1889,2076,3000
"Fatburs brunnsgata 22, 1 tr",Södermalm Maria,Stockholms kommun,2021-11-02,4850000,4650000,Lägenhet,Bostadsrätt,2 ,61 ,True,1 av 5,True,1990,3334,6000
Krukmakargatan 46,Hornstull - Högalid,Stockholms kommun,2021-11-02,4375000,3495000,Lägenhet,Andel i bostadsförening,2 ,40 ,False,1 av 4,False,1909,522,5600
"Östgötagatan 79, 4 tr",Katarina,Stockholms kommun,2021-11-01,7200000,5750000,Lägenhet,Bostadsrätt,2 ,62 ,True,4 av 5,True,1913,2255,8100
"Högbergsbacken 1, 2tr",Södermalm,Stockholms kommun,2021-11-01,5800000,4495000,Lägenhet,Bostadsrätt,2 ,50 ,True,2,True,1945,2715,4440
"Bergsunds strand 34, 3tr",Högalid,Stockholms kommun,2021-11-01,4100000,3495000,Lägenhet,Bostadsrätt,2 ,41 ,,3 av 5,True,1971,1995,5400
Bergsundsgatan 2,Hornstull - Högalid,Stockholms kommun,2021-11-01,4500000,3495000,Lägenhet,Bostadsrätt,2 ,44 ,False,2 av 5,True,1943,1554,5880
Folkungagatan 97,Södermalm - Katarina,Stockholms kommun,2021-11-01,6750000,4975000,Lägenhet,Bostadsrätt,2 ,52 ,False,4 av 4,True,1898,2269,6400
"Hornsgatan 63, 4,5tr",Södermalm - Maria,Stockholms kommun,2021-10-31,5825000,4495000,Lägenhet,Bostadsrätt,2 ,48 ,True,4,True,1910,1464,5000
"Maria Bangata 2B, 2 tr Accepterat pris!",Södermalm,Stockholms kommun,2021-10-30,3995000,3995000,Lägenhet,Bostadsrätt,2 ,35 ,False,2,True,2019,1896,4200
"Slipgatan 14, 3tr",Södermalm,Stockholms kommun,2021-10-29,3675000,3395000,Lägenhet,Bostadsrätt,2 ,39 ,True,3,True,1938,2590,
"Brännkyrkagatan 95A, 5tr (högst upp)",Södermalm,Stockholms kommun,2021-10-29,4350000,3495000,Lägenhet,Bostadsrätt,2 ,36 ,,5 av 5,True,1909,1981,6000
"Bondegatan 24, 2 tr",Södermalm,Stockholms kommun,2021-10-29,4450000,3795000,Lägenhet,Bostadsrätt,2 ,44 ,False,2,True,1939,1982,5184
Bergsunds Strand 42,Hornstull,Stockholms kommun,2021-10-28,3750000,3750000,Lägenhet,Bostadsrätt,2 ,38 ,True,3,True,1965,1245,3564
"Heleneborgsgatan 38A, 3 tr",Hornstull,Stockholms kommun,2021-10-28,7600000,7200000,Lägenhet,Bostadsrätt,2 ,66 ,True,3,True,1929,2180,8530
"Blecktornsgränd 7, 2tr",Södermalm - Mariaberget,Stockholms kommun,2021-10-28,7820000,5495000,Lägenhet,Bostadsrätt,2 ,59 ,False,2 av 3,False,1884,3387,
"Hornsgatan 70, vån 4",Södermalm,Stockholms kommun,2021-10-28,7830000,7250000,Lägenhet,Bostadsrätt,2 ,70 ,True,4 av 6,True,1907,3979,
"Brännkyrkagatan 83, 2tr",Södermalm,Stockholms kommun,2021-10-28,3350000,3350000,Lägenhet,Bostadsrätt,2 ,36 ,False,2,True,1942,1929,
"Rosenlundsgatan 18, 2 tr",Södermalm - Högalid,Stockholms kommun,2021-10-28,4900000,3875000,Lägenhet,Bostadsrätt,2 ,46 ,False,2 av 6,True,1932,2479,6078
"Möregatan 10, 6 tr",Södermalm,Stockholms kommun,2021-10-28,4000000,3250000,Lägenhet,Bostadsrätt,2 ,34 ,True,6 av 6,True,1936,1926,9300
"Sköldgatan 3, 6 tr",Högalid,Stockholms kommun,2021-10-27,5800000,5095000,Lägenhet,Bostadsrätt,2 ,68 ,True,6 av 6,True,1989 - 1990,3248,
"Skolgränd 1, 1,5 tr",Södermalm - Mariaberget,Stockholms kommun,2021-10-27,5000000,3975000,Lägenhet,Bostadsrätt,2 ,43 ,False,1,False,1928,2090,4300
Skånegatan 51,Södermalm,Stockholms kommun,2021-10-26,6450000,,Lägenhet,Bostadsrätt,2 ,56 ,False,,,,2276,
Brännkyrkagatan 55,Södermalm,Stockholms kommun,2021-10-26,5850000,4950000,Lägenhet,Bostadsrätt,2 ,58 ,True,4 av 5,True,1985,3329,4320
Högalidsgatan 40C - gårdshus,Södermalm - Hornstull,Stockholms kommun,2021-10-26,5600000,4975000,Lägenhet,Bostadsrätt,2 ,55 ,True,1 av 3,False,1913,2494,7200
Ringvägen 153B,SoFo,Stockholms kommun,2021-10-23,4300000,4595000,Lägenhet,Bostadsrätt,2 ,46 ,False,,,1927,2421,5880
Lundagatan 48B,Södermalm,Stockholms kommun,2021-10-23,6700000,5250000,Lägenhet,Bostadsrätt,2 ,53 ,True,2 av 3,False,1936,2453,
Bjurholmsgatan 37,Södermalm Sofia,Stockholms kommun,2021-10-22,4510000,3450000,Lägenhet,Bostadsrätt,2 ,37 ,False,3 av 6,True,1929,1889,
"Lundagatan 44A, 1,5 tr",Södermalm,Stockholms kommun,2021-10-22,4050000,3750000,Lägenhet,Bostadsrätt,2 ,"43,5 ",False,1,True,1930,2190,3900
"Hornsbruksgatan 13, 1½  tr",Hornstull,Stockholms kommun,2021-10-21,5800000,5750000,Lägenhet,Bostadsrätt,2 ,59 ,,,,1904,3279,5800
"Verkstadsgatan 1, 1tr",Södermalm,Stockholms kommun,2021-10-21,5900000,5195000,Lägenhet,Andel i bostadsförening,2 ,59 ,True,1,False,1912,2787,9252
"Högbergsgatan 74, 1,5 tr",Södermalm,Stockholms kommun,2021-10-21,5350000,4750000,Lägenhet,Bostadsrätt,2 ,"52,5 ",False,1 av 5,True,1904,2679,8887
Ringvägen 84,Södermalm,Stockholms kommun,2021-10-20,3650000,3195000,Lägenhet,Bostadsrätt,2 ,38 ,True,0,True,1936,1691,3500
"Hornsbruksgatan 11, mot gård!",Hornstull,Stockholms kommun,2021-10-20,4260000,3995000,Lägenhet,Bostadsrätt,2 ,"53,9 ",True,1,True,1966,2356,7468
Heleneborgsgatan 36B,Högalid,Stockholms kommun,2021-10-20,4700000,3950000,Lägenhet,Bostadsrätt,2 ,45 ,,2,True,1930,2798,3670
"Brännkyrkagatan 66, 3 tr",Maria,Stockholms kommun,2021-10-20,3960000,3450000,Lägenhet,Bostadsrätt,2 ,38 ,True,3 av 6,True,1964,1525,6100
Timotejgatan 5,Katarina,Stockholms kommun,2021-10-20,4350000,3295000,Lägenhet,Bostadsrätt,2 ,41 ,True,2 av 3,False,1932,2410,3552
Bastugatan 21 - Accepterat pris,Maria,Stockholms kommun,2021-10-20,5100000,5225000,Lägenhet,Bostadsrätt,2 ,52 ,,1,True,1929,2769,5008
Åsögatan 192,Södermalm,Stockholms kommun,2021-10-20,5400000,4495000,Lägenhet,Bostadsrätt,2 ,"57,5 ",False,2 av 5,True,1930,2834,7498
"Timmermansgatan 9, 2,5 tr",Södermalm - Mariaberget,Stockholms kommun,2021-10-20,5850000,4750000,Lägenhet,Bostadsrätt,2 ,52 ,False,2 av 3,False,1862,3029,4044
Åsögatan 182,Södermalm,Stockholms kommun,2021-10-20,3800000,3495000,Lägenhet,Bostadsrätt,2 ,39 ,False,1 av 5,True,1943,2393,4704
"Lindvallsplan 10, 5 tr",Södermalm,Stockholms kommun,2021-10-20,4500000,4500000,Lägenhet,Bostadsrätt,2 ,46 ,False,5,True,1931,2347,
"Zinkens väg 69, 3tr",Högalid - Södermalm,Stockholms kommun,2021-10-20,5850000,4975000,Lägenhet,Bostadsrätt,2 ,63 ,True,3 av 5,True,,2866,5100
"Kocksgatan 41A, 1 tr gårdshus",Södermalm - Nytorget,Stockholms kommun,2021-10-19,5050000,3995000,Lägenhet,Bostadsrätt,2 ,44 ,False,1 av 3,False,1918,2439,11400
Tavastgatan 14,Södermalm Maria,Stockholms kommun,2021-10-19,6750000,4995000,Lägenhet,Bostadsrätt,2 ,48 ,True,2 av 5,True,1933,2431,5700
Lundagatan 40A,Södermalm Högalid,Stockholms kommun,2021-10-19,4000000,,Lägenhet,Bostadsrätt,2 ,"41,5 ",False,3 av 4,True,1930,2104,
Samaritgränd 6,Södermalm,Stockholms kommun,2021-10-18,5020000,3950000,Lägenhet,Bostadsrätt,2 ,42 ,False,4 av 4,True,1928,2280,4000
Renstiernas gata 45,Södermalm - Nytorget,Stockholms kommun,2021-10-18,8600000,5650000,Lägenhet,Bostadsrätt,2 ,60 ,False,4 av 4,True,1882,3882,6836
"Heleneborgsgatan 11B, 5 tr",Högalid,Stockholms kommun,2021-10-17,7170000,5250000,Lägenhet,Bostadsrätt,2 ,49 ,True,5,True,1914,2502,
"Slipgatan 12, 4 tr",Södermalm,Stockholms kommun,2021-10-17,3545000,3150000,Lägenhet,Bostadsrätt,2 ,35 ,True,4,True,1939,2236,10008
Bastugatan 2,Maria,Stockholms kommun,2021-10-15,5225000,4875000,Lägenhet,Bostadsrätt,2 ,61 ,True,1,True,1984,3084,9525
"Bondegatan 13, vån 5/5",Katarina,Stockholms kommun,2021-10-15,5600000,,Lägenhet,Bostadsrätt,2 ,51 ,,5 av 5,True,1932,2906,
Ploggatan 16,Katarina/Sofia,Stockholms kommun,2021-10-15,5300000,5300000,Lägenhet,Bostadsrätt,2 ,46 ,False,2,False,1910,2222,
Lundagatan 40A,Södermalm Högalid,Stockholms kommun,2021-10-15,4000000,3495000,Lägenhet,Bostadsrätt,2 ,"41,5 ",False,0,True,1930,2020,
"Östgötagatan 89, Accepterat Pris",Södermalm / Nytorget / SoFo,Stockholms kommun,2021-10-15,4160000,4300000,Lägenhet,Bostadsrätt,2 ,50 ,,,,1930,2221,
Bergsundsgatan 4,Hornstull,Stockholms kommun,2021-10-14,5000000,4250000,Lägenhet,Bostadsrätt,2 ,48 ,True,4 av 7,True,1941,1723,800
"Götgatan 92B, 1,5tr mot gård",Södermalm,Stockholms kommun,2021-10-14,3600000,3195000,Lägenhet,Bostadsrätt,2 ,39 ,False,1,False,,1459,
"Slipgatan 11, 4tr",Södermalm - Hornstull,Stockholms kommun,2021-10-14,5300000,4800000,Lägenhet,Bostadsrätt,2 ,57 ,True,4,True,1939,3954,2880
"Högalidsgatan 38A, 2,5 tr - gårdsläge",Hornstull,Stockholms kommun,2021-10-13,5530000,,Lägenhet,Bostadsrätt,2 ,48 ,True,2,True,1913,1932,5900
"Bergsundsgatan 16, 4 tr",Hornstull,Stockholms kommun,2021-10-13,4330000,3950000,Lägenhet,Bostadsrätt,2 ,43 ,True,4 av 5,True,1938,2733,9348
"Pokalvägen 4, 4tr",Södermalm,Stockholms kommun,2021-10-13,4050000,3395000,Lägenhet,Bostadsrätt,2 ,40 ,True,4,True,1944,2477,
"Folkskolegatan 3, högst upp",Södermalm - Högalid,Stockholms kommun,2021-10-13,5200000,3995000,Lägenhet,Bostadsrätt,2 ,44 ,True,5 av 5,True,1930,2585,6928
"Västgötagatan 18, 2 tr.",Maria,Stockholms kommun,2021-10-13,5750000,4850000,Lägenhet,Bostadsrätt,2 ,61 ,True,2 av 6,True,1967,2387,3000
Tjärhovsgatan 10,Södermalm,Stockholms kommun,2021-10-13,5500000,4950000,Lägenhet,Bostadsrätt,2 ,57 ,,0,True,1929,2036,4800
Ringvägen 162,Sofia,Stockholms kommun,2021-10-12,3650000,3350000,Lägenhet,Bostadsrätt,2 ,40 ,,1 av 5,True,1931,2334,10679
Högalidsgatan 32C,Södermalm,Stockholms kommun,2021-10-12,4045000,3450000,Lägenhet,Andel i bostadsförening,2 ,36 ,False,4 av 4,False,1914,1429,5316
"Assessorsgatan 6, 4/4tr - vind",Södermalm - Skanstull,Stockholms kommun,2021-10-12,5575000,4475000,Lägenhet,Bostadsrätt,2 ,55 ,False,4 av 4,True,1929,3334,4500
Tavastgatan 14,Södermalm / Mariaberget,Stockholms kommun,2021-10-12,4650000,4250000,Lägenhet,Bostadsrätt,2 ,45 ,,1 av 6,True,1933,2106,6000
"Pålsundsgatan 7, 2 tr",Hornstull,Stockholms kommun,2021-10-11,6200000,5250000,Lägenhet,Bostadsrätt,2 ,58 ,,2,True,1912,2870,7700
"Torkel Knutssonsgatan 31, bv mot gård",Södermalm,Stockholms kommun,2021-10-11,5800000,4850000,Lägenhet,Andel i bostadsförening,2 ,58 ,False,,,1909,1638,6500
"Östgötagatan 48A, 4 tr",Katarina/Sofia,Stockholms kommun,2021-10-11,4050000,3850000,Lägenhet,Bostadsrätt,2 ,39 ,True,4,True,2011,1492,
Renstiernas gata 20,Södermalm - Sofia,Stockholms kommun,2021-10-11,4800000,4395000,Lägenhet,Andel i bostadsförening,2 ,44 ,True,4 av 5,False,1877,2014,
"Tavastgatan 14, 2 tr",Södermalm,Stockholms kommun,2021-10-10,4150000,4150000,Lägenhet,Bostadsrätt,2 ,35 ,False,2 av 6,True,1933,1846,3600
Bysistorget 8,Södermalm,Stockholms kommun,2021-10-10,5350000,4975000,Lägenhet,Bostadsrätt,2 ,60 ,False,1 av 6,True,1931,1040,6480
Katarina bangata 35,Södermalm,Stockholms kommun,2021-10-09,7400000,,Lägenhet,Andel i bostadsförening,2 ,64 ,True,2 av 5,True,1912,3400,4500
"Ploggatan 16, 2,5tr",Katarina/Sofia,Stockholms kommun,2021-10-08,5300000,5300000,Lägenhet,Bostadsrätt,2 ,46 ,True,,,1910,2222,
"Bondegatan 4, 1 tr",Södermalm - SoFo,Stockholms kommun,2021-10-08,6300000,4875000,Lägenhet,Bostadsrätt,2 ,61 ,False,1 av 5,True,1903,2394,2400
"Krukmakargatan 26, bv",Södermalm - Mariatorget,Stockholms kommun,2021-10-08,3620000,3295000,Lägenhet,Bostadsrätt,2 ,40 ,False,1 av 6,True,1964,2129,3000
Maria Prästgårdsgata 1C,Södermalm,Stockholms kommun,2021-10-07,6050000,4995000,Lägenhet,Bostadsrätt,2 ,51 ,True,2 av 4,False,1925,2510,5200
"Magnus Ladulåsgatan 13, 3 tr",Södermalm Maria,Stockholms kommun,2021-10-07,5085000,4450000,Lägenhet,Bostadsrätt,2 ,66 ,True,3 av 5,True,1987,3077,
Kapellgränd 6,Södermalm,Stockholms kommun,2021-10-07,7850000,6150000,Lägenhet,Bostadsrätt,2 ,64 ,False,2 av 3,True,1882,2696,7200
"Bergsundsgatan 16, 2 tr",Södermalm,Stockholms kommun,2021-10-07,3545000,2795000,Lägenhet,Bostadsrätt,2 ,31 ,True,2,True,1938,1866,
"Reimersholmsgatan 75, 7 tr",Södermalm,Stockholms kommun,2021-10-07,6330000,5495000,Lägenhet,Bostadsrätt,2 ,70 ,True,7,True,1981,4745,
"Lundagatan 48, 2 tr",Södermalm,Stockholms kommun,2021-10-07,4100000,3495000,Lägenhet,Bostadsrätt,2 ,37 ,True,2,False,1937,1919,7140
"Åsögatan 181, 3tr",Katarina/Sofia,Stockholms kommun,2021-10-07,4875000,3750000,Lägenhet,Bostadsrätt,2 ,49 ,True,3,True,1929,2346,
"Tavastgatan 14, 3 tr",Södermalm,Stockholms kommun,2021-10-07,4250000,3900000,Lägenhet,Bostadsrätt,2 ,35 ,False,3 av 6,True,1933,1884,3600
"Maria Bangata 17, 9/9 tr",Södermalm - Högalid,Stockholms kommun,2021-10-07,5950000,4795000,Lägenhet,Bostadsrätt,2 ,59 ,True,9 av 9,True,1988,3030,4800
Sankt Paulsgatan 28A,Mariatorget,Stockholms kommun,2021-10-06,5900000,,Lägenhet,Bostadsrätt,2 ,54 ,,,,1881,3102,6400
Sankt Paulsgatan 18,Södermalm,Stockholms kommun,2021-10-06,5700000,4195000,Lägenhet,Bostadsrätt,2 ,47 ,False,5 av 6,True,1929,1992,8268
"Bengt Ekehjelmsgatan 13, 3 tr",Maria,Stockholms kommun,2021-10-06,6775000,5750000,Lägenhet,Andel i bostadsförening,2 ,65 ,True,3,True,1906,3168,11040
"Lignagatan 7, 2 tr",Hornstull - Högalid,Stockholms kommun,2021-10-06,5150000,4495000,Lägenhet,Bostadsrätt,2 ,70 ,True,2 av 6,True,1970,3122,5400
"Bengt Ekehjelmsgatan 2B, 6 tr",Maria,Stockholms kommun,2021-10-06,5725000,4995000,Lägenhet,Bostadsrätt,2 ,59 ,True,6 av 7,True,1984,2081,5300
Katarina västra kyrkogata 4B,Södermalm - Mosebacke,Stockholms kommun,2021-10-06,5050000,5200000,Lägenhet,Bostadsrätt,2 ,53 ,False,1 av 5,False,1915,3234,5000
"Erstagatan 30, 1,5 tr",Södermalm - Sofia,Stockholms kommun,2021-10-06,4100000,3350000,Lägenhet,Bostadsrätt,2 ,38 ,True,1,True,,2043,5000
Tavastgatan 48,Södermalm - Mariaberget,Stockholms kommun,2021-10-06,5400000,4495000,Lägenhet,Bostadsrätt,2 ,43 ,False,3 av 4,True,1865,2061,2400
"Högalidsgatan 50 A, 3 tr",Hornstull,Stockholms kommun,2021-10-05,4880000,4450000,Lägenhet,Bostadsrätt,2 ,56 ,False,3,False,1926,2056,5500
"Ploggatan 16 2,tr",Katarina/Sofia,Stockholms kommun,2021-10-05,5475000,4150000,Lägenhet,Bostadsrätt,2 ,46 ,True,2,True,1910,2222,
Södermannagatan 60,Södermalm Katarina,Stockholms kommun,2021-10-05,4000000,3495000,Lägenhet,Bostadsrätt,2 ,40 ,False,1 av 5,True,1927,1141,9924
"Torkel knutssonsgatan 31, 5 tr, Etage",Maria/Gamla Stan/Högalid,Stockholms kommun,2021-10-05,7000000,5995000,Lägenhet,Bostadsrätt,2 ,60 ,False,5,True,1906,1825,
"Bjurholmsplan 19, 1/2 tr",Södermalm - Sofo,Stockholms kommun,2021-10-05,4500000,3500000,Lägenhet,Bostadsrätt,2 ,43 ,False,0,True,1930,2844,4550
"Blekingegatan 31 A, 2 tr.",Södermalm,Stockholms kommun,2021-10-04,3750000,3150000,Lägenhet,Bostadsrätt,2 ,"39,5 ",False,2 av 4,False,1927,2395,4980
"Hornstulls Strand 13, 1 tr",Södermalm,Stockholms kommun,2021-10-04,3800000,3900000,Lägenhet,Bostadsrätt,2 ,53 ,False,1,True,1938,2882,
Swedenborgsgatan 23,Södermalm - Maria,Stockholms kommun,2021-10-04,5550000,4900000,Lägenhet,Bostadsrätt,2 ,69 ,,4,True,1991,3435,
Siargatan 17,Katarina,Stockholms kommun,2021-10-03,5000000,4395000,Lägenhet,Bostadsrätt,2 ,50 ,True,1,True,1931,2683,5400
"Folkungagatan 72 A, 3 tr ö.g.",Södermalm - Sofo,Stockholms kommun,2021-10-03,5660000,4695000,Lägenhet,Bostadsrätt,2 ,50 ,True,3 av 3,False,1895,2702,6573
Anders Reimers väg 9,Reimersholme,Stockholms kommun,2021-10-01,4600000,3995000,Lägenhet,Bostadsrätt,2 ,"53,5 ",,,,,3198,8100
Folkungagatan 91 (möjlig 3:a),Södermalm,Stockholms kommun,2021-10-01,8350000,6855000,Lägenhet,Bostadsrätt,2 ,77 ,True,2 av 5,True,1903,3169,7900
Åsögatan 196,Södermalm Sofia,Stockholms kommun,2021-10-01,3525000,2995000,Lägenhet,Bostadsrätt,2 ,35 ,False,1,True,1931,2201,
"Östgötagatan 33, 3tr",Södermalm - Katarina Kyrka,Stockholms kommun,2021-10-01,7250000,6900000,Lägenhet,Bostadsrätt,2 ,72 ,True,3,False,1912,2468,2880
"Flintbacken 24, 7 tr",Södermalm - Högalid,Stockholms kommun,2021-10-01,5600000,5100000,Lägenhet,Bostadsrätt,2 ,60 ,True,7 av 8,True,1964,2731,5500
"Högalidsgatan 46A, 4tr",Högalid,Stockholms kommun,2021-09-30,6850000,,Lägenhet,Bostadsrätt,2 ,68 ,True,4 av 6,True,1913,3222,
"Långholmsgatan 3A ö.g, vindsetage",Hornstull,Stockholms kommun,2021-09-30,8100000,,Lägenhet,Bostadsrätt,2 ,57 ,,3 av 3,False,1913,2658,
"Södermannagatan 50, 5 tr",Södermalm - Nytorget,Stockholms kommun,2021-09-30,4425000,3495000,Lägenhet,Bostadsrätt,2 ,35 ,True,5 av 6,True,1912,2023,4100
Ringvägen 84,Södermalm - Eriksdal,Stockholms kommun,2021-09-30,3900000,3750000,Lägenhet,Bostadsrätt,2 ,47 ,True,0,True,1936,1973,5688
"Åsögatan 165A, 1,5 tr",Södermalm - Nytorget,Stockholms kommun,2021-09-30,4220000,3395000,Lägenhet,Bostadsrätt,2 ,39 ,False,1,False,1909,1909,430
Högbergsgatan 59,Södermalm,Stockholms kommun,2021-09-30,4850000,4195000,Lägenhet,Bostadsrätt,2 ,51 ,,2,True,1936,2869,3600
"Ljusterögatan 5, 4tr",Sofia,Stockholms kommun,2021-09-30,4000000,3895000,Lägenhet,Bostadsrätt,2 ,51 ,,4 av 6,True,1931,3113,6000
Älvsborgsgatan 1,Södermalm,Stockholms kommun,2021-09-30,3990000,3495000,Lägenhet,Bostadsrätt,2 ,39 ,False,3 av 4,True,1931,2435,6832
"Skaraborgsgatan 9, 2 tr",Södermalm Maria,Stockholms kommun,2021-09-30,4520000,3475000,Lägenhet,Bostadsrätt,2 ,49 ,False,2,True,1991,3450,8352
Klippgatan 14 E,Södermalm - Sofia,Stockholms kommun,2021-09-30,3625000,2995000,Lägenhet,Bostadsrätt,2 ,"35,5 ",False,,,1930,1968,5140
"Högalidsgatan 52A, 5 tr",Hornstull,Stockholms kommun,2021-09-29,5050000,,Lägenhet,Bostadsrätt,2 ,47 ,,5 av 5,True,1911,3274,4500
Bellmansgatan 19,Maria,Stockholms kommun,2021-09-29,5100000,5175000,Lägenhet,Bostadsrätt,2 ,54 ,,,,1896,2183,8400
Hornsgatan 39B,Södermalm Maria,Stockholms kommun,2021-09-29,7000000,,Lägenhet,Bostadsrätt,2 ,58 ,True,5 av 6,True,1909,3431,
"Kocksgatan 40, 1tr",Södermalm,Stockholms kommun,2021-09-29,3825000,3195000,Lägenhet,Bostadsrätt,2 ,41 ,False,1,True,1939,2161,6588
"Bastugatan 27, 4 tr",Södermalm,Stockholms kommun,2021-09-29,3775000,3150000,Lägenhet,Bostadsrätt,2 ,28 ,True,4 av 5,True,1931,1294,2400
"Ringvägen 39C, Ostört läge",Södermalm,Stockholms kommun,2021-09-29,4900000,3995000,Lägenhet,Bostadsrätt,2 ,52 ,True,4 av 6,True,1989,2680,5880
Tavastgatan 27,Södermalm,Stockholms kommun,2021-09-29,4140000,3395000,Lägenhet,Bostadsrätt,2 ,33 ,,2,False,1938,1980,4200
"Fatburstrappan 18, vån 14",Södermalm,Stockholms kommun,2021-09-29,5750000,5100000,Lägenhet,Bostadsrätt,2 ,"56,5 ",,14,True,,3998,7300
"Hornsgatan 49, 2 tr",Maria,Stockholms kommun,2021-09-28,5300000,,Lägenhet,Bostadsrätt,2 ,54 ,,2 av 6,True,1906,2316,
Verkstadsgatan 11,Högalid,Södermalm,2021-09-28,3550000,2995000,Lägenhet,Bostadsrätt,2 ,39 ,,3 av 6,True,1931,2035,4200
"Brännkyrkagatan 81, 3 tr",Södermalm - Zinkensdamm,Stockholms kommun,2021-09-28,4850000,3750000,Lägenhet,Bostadsrätt,2 ,"42,5 ",True,3 av 6,True,1929,1522,3000
"Bergsundsgatan 12, vån 5",Södermalm - Hornstull,Stockholms kommun,2021-09-28,4020000,3195000,Lägenhet,Bostadsrätt,2 ,36 ,True,5 av 9,True,,2094,7500
Folkskolegatan 22,Hornstull,Stockholms kommun,2021-09-28,4000000,3495000,Lägenhet,Bostadsrätt,2 ,44 ,True,3,True,1930,2636,
"Västgötagatan 13, 6 tr",Katarina,Stockholms kommun,2021-09-27,5200000,4250000,Lägenhet,Bostadsrätt,2 ,47 ,True,6,True,2009,2073,3176
Timmermansgatan 9,Södermalm - Mariaberget,Stockholms kommun,2021-09-27,5500000,4850000,Lägenhet,Bostadsrätt,2 ,52 ,False,3 av 3,False,1862,3029,
Metargatan 7,Södermalm Sofia,Stockholms kommun,2021-09-27,7200000,5950000,Lägenhet,Bostadsrätt,2 ,69 ,True,1,True,1930,3969,
Maria Prästgårdsgata 69,Södermalm,Stockholms kommun,2021-09-26,5000000,4395000,Lägenhet,Bostadsrätt,2 ,53 ,False,,,1968,2890,4000
Hornstulls Strand 13,Hornstull,Stockholms kommun,2021-09-26,3900000,3595000,Lägenhet,Bostadsrätt,2 ,45 ,False,2 av 7,True,1938,2499,5400
"Flintbacken 10, 7 tr - Accepterat pris!",Högalid,Stockholms kommun,2021-09-24,3150000,3150000,Lägenhet,Bostadsrätt,2 ,36 ,,7 av 12,True,1964,1594,650
"Lorensbergsgatan 5B, 1tr",Södermalm,Stockholms kommun,2021-09-24,4995000,4495000,Lägenhet,Bostadsrätt,2 ,50 ,False,,,,2279,3996
